DiscourseTopicId,DrupalTopicAlias
8777,forums/rias-independents/delink-annuity-ira
8778,forums/rookies-trainees/rookie-seeking-advice
8779,forums/prospecting-marketing-and-selling/2010-conversion-rule
8780,forums/whats-firms/ameriprise-0
8781,forums/general/2010-goals
8782,forums/prospecting-marketing-and-selling/fee-account-charges
8783,forums/general/capital-appreciation
8784,forums/prospecting-marketing-and-selling/i-need-some-good-lines
8785,forums/whats-firms/2010-grid-changes
8786,forums/rookies-trainees/cfa-cfp-designations
8787,forums/whats-firms/top-10-reasons-people-leave-jones
8788,forums/prospecting-marketing-and-selling/observations-and-conflicting-answers
8789,forums/rookies-trainees/marketing-efforts
8790,forums/whats-firms/i-have-pretty-much-staked-my-whole-career
8791,forums/rookies-trainees/chase-offer-any-advice
8792,forums/insurance/variable-annuity-income
8793,forums/technology/advisor-websites-what-include-who-hire
8794,forums/rias-independents/brining-new-advisor-rep
8795,forums/rias-independents/solicitor-agreement
8796,forums/rookies-trainees/sign
8797,forums/lounge/nfl-football-week-1-recap-discussion-thread
8798,forums/general/foreclosure-advice
8799,forums/rookies-trainees/cpasestate-planning-attorneys
8800,forums/general/harry-s-dent-jr
8801,forums/insurance/selling-vas-lbdb
8802,forums/insurance/pac-life
8803,forums/rias-independents/cfa-vs-cmt
8804,forums/whats-firms/blackstone-buy-ubs-usa
8805,forums/rookies-trainees/lowest-charges-simple-plan
8806,forums/general/our-industry
8807,forums/rias-independents/can-only-be-done-within-hedge-fund
8808,forums/prospecting-marketing-and-selling/i-pension-and-backwards-fee-aum
8809,forums/rias-independents/how-did-you-go-independent
8810,forums/prospecting-marketing-and-selling/experience-infousa
8811,forums/general/parking-licenses
8812,forums/whats-firms/new-wellswachovia-grid
8813,forums/rookies-trainees/edward-jones-segmentproduction-levels
8814,forums/prospecting-marketing-and-selling/liquid-appointments
8815,forums/insurance/any-insight-working-guardian
8816,forums/prospecting-marketing-and-selling/financial-counseling-church
8817,forums/rookies-trainees/making-move-recruiter
8818,forums/general/few-lessons-learned
8819,forums/rias-independents/ria-2-custodians
8820,forums/whats-firms/wholesalers
8821,forums/rias-independents/new-magazine-rias
8822,forums/rias-independents/max-ria-fee
8823,forums/rookies-trainees/volt-prick
8824,forums/insurance/article-disability-insurance
8825,forums/rookies-trainees-1
8826,forums/rookies-trainees/no-load-fund
8827,forums/whats-firms/has-anyone-received-their-age-overtime-settlement
8828,forums/rias-independents/indy-expenses
8829,forums/general/best-mutual-funds
8830,forums/lounge/vince-young
8831,forums/insurance/thank-you-wsj
8832,forums/general/ed-slott
8833,forums/general/rhode-island
8834,forums/prospecting-marketing-and-selling/need-catchy-seminar-name
8835,forums/rias-independents/discuss-me-iar-ria
8836,forums/rookies-trainees/ron14-your-pms-arent-working
8837,forums/insurance/annuity-commissions
8838,forums/whats-firms/using-recruiter
8839,forums/whats-firms/mccann-mssb
8840,forums/whats-firms/ted-jones
8841,forums/whats-firms/ameriprise-propaganda
8842,forums/whats-firms/disengagement-feels-goooooooooooood
8843,forums/lounge/end-politeness
8844,forums/rookies-trainees/metlife-fsr
8845,forums/rias-independents/custodian-selection
8846,forums/insurance/underwater-annuities
8847,forums/whats-firms/ameriprise-p1-p2-transfer-problem
8848,forums/whats-firms/mccann-run-paine-webber-soon
8849,forums/whats-firms/coming-ejs-new-production-standards
8850,forums/whats-firms/ubs-management-terror-state
8851,forums/technology/consolidation-software
8852,forums/whats-firms/edward-jones-pushing-advisory-performance
8853,forums/prospecting-marketing-and-selling/cold-calling-hope-those-who-doubt
8854,forums/technology/scanners-copiers-printers
8855,forums/whats-firms/mccanns-dream-job
8856,forums/rias-independents/no-ticket-charge-mutual-funds
8857,forums/rookies-trainees/mssb-training-process
8858,forums/rias-independents/client-file-system
8859,forums/whats-firms/500k-and-above
8860,forums/rookies-trainees/endowments
8861,forums/prospecting-marketing-and-selling/pro-athletes
8862,forums/lounge/nfl-football-week-2-recap-discussion-thread
8863,forums/legal-issues/uvest-problem
8864,forums/rookies-trainees/help-i-need-advice-about-moving
8865,forums/whats-firms/mssb-merging-offices
8866,forums/technology/free-21-day-trial-infiniti-analytics-suite
8867,forums/prospecting-marketing-and-selling/eias
8868,forums/rookies-trainees/starting-salaries-and-comp
8869,forums/prospecting-marketing-and-selling/niche-marketing-doctors-physicians-etc
8870,forums/lounge/physical-confrontation
8871,forums/prospecting-marketing-and-selling/starting-out
8872,forums/technology/cheap-color-laser-printer
8873,forums/rookies-trainees/series-7-1
8874,forums/rookies-trainees/insurance-commissions
8875,forums/rookies-trainees/what-do-you-net-jones
8876,forums/rookies-trainees/ejs-class
8877,forums/legal-issues/rrbdlaw-finra-case-now-analyzed
8878,forums/whats-firms/bai-bye-bye
8879,forums/rookies-trainees/mssb-faa-comp-2010
8880,forums/rookies-trainees/mba-focused-cfa
8881,forums/rookies-trainees/i-dont-understand-edward-jones-hiring-process
8882,forums/rookies-trainees/making-jump
8883,forums/legal-issues/registering-llc-bd
8884,forums/whats-firms/ubs-worst-brand-performance-2009
8885,forums/whats-firms/hunting-hybrids-first-allied-offer-platfor
8886,forums/legal-issues/osj-release-rr
8887,forums/rias-independents/quick-registration-question
8888,forums/rookies-trainees/coffee-club-any-successes
8889,forums/whats-firms/ticket-charges-wachoviawells
8890,forums/clients/best-client-freaked-me-out-when-stories
8891,forums/legal-issues/brokeandbroker-congress-wastes-time
8892,forums/whats-firms/wf-forefront-envision
8893,forums/rias-independents/tda-ria
8894,forums/general/do-you-post-here-your-office
8895,forums/lounge/ever-bought-suit-express
8896,forums/lounge/book-wall-street-insider-bottom-sky
8897,forums/whats-firms/ubs-cuts-rookie-brokers-raising-questions-about-f
8898,forums/rookies-trainees/structure-your-days
8899,forums/lounge/why-you-should-buy-apple-products
8900,forums/lounge/cell-phone-and-company
8901,forums/prospecting-marketing-and-selling/inflation-and-idiots
8902,forums/rookies-trainees/new-threads
8903,forums/insurance/insurance-agents
8904,forums/rookies-trainees/series-63
8905,forums/rookies-trainees/series-66-2
8906,forums/general/are-banks-safest-places-invest
8907,forums/rookies-trainees/new-york-life-sales-training
8908,forums/whats-firms/ron-wolf-ubs-obamas-little-bithc
8909,forums/rookies-trainees/tracking-phone-calls
8910,forums/insurance/new-york-life-sales-training
8911,forums/rias-independents/indvidual-bonds
8912,forums/whats-firms/ubs-cut-brokers-400k
8913,forums/rookies-trainees/cold-calling-stats
8914,forums/prospecting-marketing-and-selling/what-cold-call
8915,forums/rookies-trainees/primerica-clowns
8916,forums/general/ant-and-grasshopper
8917,forums/whats-firms/ubs-stifel-nicolaus
8918,forums/prospecting-marketing-and-selling/cold-calling-appointment-question-though
8919,forums/rookies-trainees/lpl-payout-gridfees
8920,forums/whats-firms/myth-high-net-worth-client
8921,forums/prospecting-marketing-and-selling/variable-annuities-living-benefits
8922,forums/insurance/looking-new-va-w-lbsdbs
8923,forums/legal-issues/suspect-financial-advisor-untrustworthy
8924,forums/lounge/bluenile-discount-code
8925,forums/rookies-trainees/morgan-stanley-bluenile-discount-code
8926,forums/rookies-trainees/wow-windy-wow
8927,forums/general/shows-your-significant-other-makes-you-watch
8928,forums/lounge/observe-and-report
8929,forums/rias-independents/office-location
8930,forums/whats-firms/bds-who-sell-reg-ds-or-reg-dtcc
8931,forums/rookies-trainees/diversification-trips-0
8932,forums/lounge/jaguar-xf
8933,forums/rookies-trainees/waddell-and-reed-vs-massmutual
8934,forums/whats-firms/lpl-ipo-0
8935,forums/prospecting-marketing-and-selling/cold-calling-can-you-get-large-accts
8936,forums/prospecting-marketing-and-selling/niche-prospecting
8937,forums/rookies-trainees/doorknocking-advice
8938,forums/rookies-trainees/door-knocking-101
8939,forums/whats-firms/can-you-take-you
8940,forums/lounge/can-you-figure-out-what-terrorists-and
8941,forums/whats-firms/ameriprise-buys-columbia
8942,forums/whats-firms/thank-you-paine-webber-week
8943,forums/general/bond-funds
8944,forums/whats-firms/ubs-not-sale-again
8945,forums/rias-independents/going-independent
8946,forums/prospecting-marketing-and-selling/hsbc-structured-cd
8947,forums/general/where-borker-boy
8948,forums/rookies-trainees/annutiesgood-or-bad
8949,forums/general/time-different
8950,forums/rookies-trainees/key-bank-investment-services
8951,forums/rias-independents/lpl-commission-structure
8952,forums/whats-firms/ubs-fga-really
8953,forums/whats-firms/end-era-ken-lewis-and-bac
8954,forums/rias-independents/those-working-home
8955,forums/rookies-trainees/edj-advisory-solutions
8956,forums/whats-firms/mccann-free-return-work-financial-service
8957,forums/prospecting-marketing-and-selling/lists-0
8958,forums/prospecting-marketing-and-selling/princ-preserv
8959,forums/general/bill-gross-new-normal-may-be-avoid-mos
8960,forums/rias-independents/series-65-1
8961,forums/rookies-trainees/hiring-process-mssb
8962,forums/whats-firms/ubs-sell-paine-webber-not-yet-report
8963,forums/whats-firms/rr-quote-year-award
8964,forums/whats-firms/mssb-penalty-box
8965,forums/rias-independents/vacation
8966,forums/prospecting-marketing-and-selling/library
8967,forums/rookies-trainees/jones-highest-ranking-firm-theyre-also
8968,forums/rias-independents/rule-2064-2
8969,forums/rias-independents/bottom-feeding
8970,forums/rookies-trainees/background-checks
8971,forums/general/client-associate-or-schwab
8972,forums/whats-firms/jones-changing-its-model
8973,forums/whats-firms/robert-mccann-become-head-ubs-weal
8974,forums/general/meletio-failed-ex-broker
8975,forums/insurance/insurance-101-help-needed
8976,forums/prospecting-marketing-and-selling/community-business-fairs
8977,forums/legal-issues/question-about-discretion
8978,forums/whats-firms/where-raymond-james
8979,forums/general/which-funds-use-non-qualified-money
8980,forums/whats-firms/ubs-weighs-options-suddenly-smallest
8981,forums/lounge/dmv-style-healthcare
8982,forums/prospecting-marketing-and-selling/simple-changes-brought-big-returns
8983,forums/whats-firms/poor-ads-wfa
8984,forums/rookies-trainees/edj1
8985,forums/prospecting-marketing-and-selling/changing-customer-preferences-ensure-bett
8986,forums/prospecting-marketing-and-selling/401k-rollover-experts-needed
8987,forums/whats-firms/oppenheimer
8988,forums/whats-firms/krawcheck-cnbc
8989,forums/lounge/fat-tax
8990,forums/whats-firms/td-ameritrade-advisor
8991,forums/technology/wireless-headsets
8992,forums/prospecting-marketing-and-selling/latest-lead-generation-software-market
8993,forums/whats-firms/paging-be-patient-queer-bait
8994,forums/lounge/educate-or-confuse
8995,forums/legal-issues/finra-special-report-madoff-stanford
8996,forums/rias-independents/free-websites
8997,forums/rias-independents/precious-metals
8998,forums/general/goldsilver
8999,forums/lounge/mlb-playoff-predictions
9000,forums/general/artshoes
9001,forums/lounge/why-you-are-panzy
9002,forums/whats-firms/raymond-james-ass
9003,forums/general/cc-script
9004,forums/clients/dealings-most-coveted-clients
9005,forums/whats-firms/ubs-0
9006,forums/technology/phone-systems
9007,forums/rias-independents/independents
9008,forums/prospecting-marketing-and-selling/unii
9009,forums/prospecting-marketing-and-selling/prospecting-methods-and-live-motivation-chat-help
9010,forums/lounge/very-cool-speech-10-year-old
9011,forums/rookies-trainees/mssb-background
9012,forums/whats-firms/when-you-change-firms
9013,forums/rookies-trainees-0
9014,forums/prospecting-marketing-and-selling/success-sales-assistants
9015,forums/rookies-trainees/stocks
9016,forums/rookies-trainees/diversification-trips
9017,forums/prospecting-marketing-and-selling/hey-gaddock
9018,forums/lounge/essay-race
9019,forums/whats-firms/aum-and-gross-commission
9020,forums/whats-firms/new-ubs-oct-31-2009
9021,forums/rr-newbie-members/series-24-anyone
9022,forums/prospecting-marketing-and-selling/leadsnetworking-groups
9023,forums/rookies-trainees/branch-selection
9024,forums/rookies-trainees/do-any-you-guys-cold-call-instead-doorknock
9025,forums/rookies-trainees/overlooked
9026,forums/rookies-trainees/tough-nut-crack
9027,forums/prospecting-marketing-and-selling/daily-morning-meetings-can-help
9028,forums/whats-firms/mccann-set-take-top-spot-ubs-finally
9029,forums/general/fed-boss-sees-no-rush-hike-rates
9030,forums/whats-firms/jeff-saut-rj-strategist
9031,forums/rias-independents/fee-structure-million-dollar-portfolio
9032,forums/lounge/obama-win-nobel-prize
9033,forums/rias-independents/ria-business-plan
9034,forums/lounge/will-we-find-another-reagan
9035,forums/rookies-trainees/what-should-i-expect-mssb-math-test
9036,forums/rookies-trainees/what-breakdown-your-day
9037,forums/whats-firms/why-ubs-will-never-be-ml
9038,forums/whats-firms/ubs-brokers-leave-don-t-go-far
9039,forums/whats-firms/need-advice-re-b
9040,forums/general/what-wrong-some-advisors
9041,forums/insurance/permanant-insurance-questions
9042,forums/general/anything-unique-your-office-set-you-apart
9043,forums/whats-firms/new-edj-commercials
9044,forums/whats-firms/monster-team-gone-wfas
9045,forums/rookies-trainees/day-1-doorknocking-edj
9046,forums/whats-firms/spying
9047,forums/whats-firms/krawchecks-training
9048,forums/lounge/how-hot
9049,forums/insurance/lincoln-moneyguard
9050,forums/lounge/nfl-week-5
9051,forums/prospecting-marketing-and-selling/net-worth
9052,forums/general/cheap-alternative-morningstar-workstation
9053,forums/prospecting-marketing-and-selling/annual-review-millions
9054,forums/rr-newbie-members/t-12-production
9055,forums/rookies-trainees/mssb-newbs-vs-ej-newbs
9056,forums/prospecting-marketing-and-selling/best-way-prospect-wires
9057,forums/rookies-trainees/mssb-final-interview
9058,forums/rookies-trainees/national-save-retirement-week
9059,forums/rookies-trainees/much-respect-dj-windy
9060,forums/whats-firms/30-mil-aum-los-7-not-bad
9061,forums/prospecting-marketing-and-selling/triple-amount-prospects-you-speak-daily
9062,forums/whats-firms/full-it-and-blind
9063,forums/rookies-trainees/i-have-great-joke-you-guys
9064,forums/whats-firms/dow-10000
9065,forums/general/i-hope
9066,forums/prospecting-marketing-and-selling/avarta-group-leads
9067,forums/lounge/george-soros
9068,forums/general/non-traded-reits
9069,forums/prospecting-marketing-and-selling/colding-call-question-old-timers
9070,forums/general/howaboutashoeshine
